0.034829931,313.793
0.040634920,326.789
0.046439909,331.811
0.052244897,335.392
0.058049886,338.806
0.063854875,340.637
0.069659863,343.174
0.075464852,344.936
0.081269841,346.153
0.087074829,347.134
0.092879818,347.921
0.098684807,348.413
0.104489795,348.709
0.110294784,349.039
0.116099773,349.192
0.121904761,349.14
0.127709750,348.87
0.133514739,348.614
0.139319727,348.215
0.145124716,347.927
0.150929705,347.688
0.156734693,347.421
0.162539682,347.228
0.168344671,347.059
0.174149659,346.944
0.179954648,346.863
0.185759637,346.814
0.191564625,346.807
0.197369614,346.875
0.203174603,347.026
0.208979591,347.198
0.214784580,347.367
0.220589569,347.447
0.226394557,347.411
0.232199546,347.353
0.238004535,347.232
0.243809523,347.157
0.249614512,347.108
0.255419501,347.131
0.261224489,347.15
0.267029478,347.176
0.272834467,347.215
0.278639455,347.22
0.284444444,347.289
0.290249433,347.329
0.296054421,347.387
0.301859410,347.482
0.307664399,347.559
0.313469387,347.605
0.319274376,347.665
0.325079365,347.695
0.330884353,347.685
0.336689342,347.775
0.342494331,347.834
0.348299319,347.863
0.354104308,347.867
0.359909297,347.786
0.365714285,347.645
0.371519274,347.545
0.377324263,347.608
0.383129251,347.624
0.388934240,347.706
0.394739229,347.795
0.400544217,347.7
0.406349206,347.706
0.412154195,347.613
0.417959183,347.577
0.423764172,347.532
0.429569160,347.543
0.435374149,347.61
0.441179138,347.508
0.446984126,347.498
0.452789115,347.333
0.458594104,347.07
0.464399092,346.861
0.470204081,346.747
0.476009070,346.543
0.481814058,346.497
0.487619047,346.43
0.493424036,346.187
0.499229024,346.228
0.505034013,346.191
0.510839002,346.361
0.516643990,346.51
0.522448979,346.613
0.528253968,346.672
0.534058956,346.584
0.539863945,346.644
0.545668934,346.585
0.551473922,346.708
0.557278911,346.882
0.563083900,346.957
0.568888888,347.185
0.574693877,347.299
0.580498866,347.366
0.586303854,347.567
0.592108843,347.582
0.597913832,347.579
0.603718820,347.684
0.609523809,347.573
0.615328798,347.716
0.621133786,347.836
0.626938775,347.973
0.632743764,348.12
0.638548752,348.12
0.644353741,348.033
0.650158730,347.75
0.655963718,347.484
0.661768707,347.146
0.667573696,346.811
0.673378684,346.498
0.679183673,346.243
0.684988662,346.026
0.690793650,345.885
0.696598639,345.746
0.702403628,345.617
0.708208616,345.62
0.714013605,345.604
0.719818594,345.66
0.725623582,345.859
0.731428571,345.971
0.737233560,346.161
0.743038548,346.46
0.748843537,346.758
0.754648526,346.902
0.760453514,347.013
0.766258503,347.043
0.772063492,347.018
0.777868480,347.134
0.783673469,347.314
0.789478458,347.4
0.795283446,347.56
0.801088435,347.632
0.806893424,347.712
0.812698412,347.865
0.818503401,347.892
0.824308390,348.058
0.830113378,348.128
0.835918367,348.153
0.841723356,348.118
0.847528344,347.943
0.853333333,347.696
0.859138321,347.398
0.864943310,347.013
0.870748299,346.736
0.876553287,346.44
0.882358276,346.025
0.888163265,345.847
0.893968253,345.491
0.899773242,345.153
0.905578231,344.912
0.911383219,344.598
0.917188208,344.438
0.922993197,344.425
0.928798185,344.636
0.934603174,344.959
0.940408163,345.298
0.946213151,345.566
0.952018140,345.764
0.957823129,345.874
0.963628117,345.973
0.969433106,346.059
0.975238095,346.202
0.981043083,346.395
0.986848072,346.572
0.992653061,346.881
0.998458049,347.061
1.004263038,347.337
1.010068027,347.549
1.015873015,347.797
1.021678004,348.1
1.027482993,348.307
1.033287981,348.568
1.039092970,348.682
1.044897959,348.81
1.050702947,348.799
1.056507936,348.756
1.062312925,348.709
1.068117913,348.468
1.073922902,348.334
1.079727891,348.125
1.085532879,347.868
1.091337868,347.599
1.097142857,347.337
1.102947845,347.082
1.108752834,346.839
1.114557823,346.749
1.120362811,346.535
1.126167800,346.39
1.131972789,346.399
1.137777777,346.307
1.143582766,346.465
1.149387755,346.547
1.155192743,346.726
1.160997732,347.068
1.166802721,347.159
1.172607709,347.457
1.178412698,347.512
1.184217687,347.579
1.190022675,347.681
1.195827664,347.693
1.201632653,347.67
1.207437641,347.687
1.213242630,347.803
1.219047619,347.92
1.224852607,348.067
1.230657596,348.138
1.236462585,348.151
1.242267573,348.179
1.248072562,348.155
1.253877551,348.283
1.259682539,348.196
1.265487528,348.146
1.271292517,348.162
1.277097505,347.909
1.282902494,347.874
1.288707482,347.741
1.294512471,347.581
1.300317460,347.538
1.306122448,347.473
1.311927437,347.39
1.317732426,347.38
1.323537414,347.252
1.329342403,347.239
1.335147392,347.148
1.340952380,346.9
1.346757369,346.752
1.352562358,346.421
1.358367346,346.189
1.364172335,345.994
1.369977324,345.789
1.375782312,345.625
1.381587301,345.34
1.387392290,345.235
1.393197278,345.116
1.399002267,345.147
1.404807256,345.477
1.410612244,345.839
1.416417233,346.439
1.422222222,346.977
1.428027210,347.67
1.433832199,348.318
1.439637188,348.963
1.445442176,349.547
1.451247165,349.84
1.457052154,350.035
1.462857142,349.969
1.468662131,349.772
1.474467120,349.402
1.480272108,348.8
1.486077097,348.331
1.491882086,347.808
1.497687074,347.26
1.503492063,346.898
1.509297052,346.314
1.515102040,345.87
1.520907029,345.496
1.526712018,345.289
1.532517006,345.076
1.538321995,344.99
1.544126984,345.047
1.549931972,344.919
1.555736961,345.216
1.561541950,345.198
1.567346938,345.339
1.573151927,345.487
1.578956916,345.414
1.584761904,345.728
1.590566893,345.785
1.596371882,345.994
1.602176870,346.228
1.607981859,346.431
1.613786848,346.713
1.619591836,347.137
1.625396825,347.481
1.631201814,347.918
1.637006802,348.324
1.642811791,348.554
1.648616780,348.904
1.654421768,348.92
1.660226757,348.866
1.666031746,348.719
1.671836734,348.501
1.677641723,348.243
1.683446712,347.927
1.689251700,347.63
1.695056689,347.249
1.700861678,346.995
1.706666666,346.708
1.712471655,346.567
1.718276643,346.408
1.724081632,346.286
1.729886621,346.246
1.735691609,346.192
1.741496598,346.166
1.747301587,346.285
1.753106575,346.313
1.758911564,346.566
1.764716553,346.625
1.770521541,346.748
1.776326530,346.896
1.782131519,346.717
1.787936507,346.921
1.793741496,346.877
1.799546485,347.067
1.805351473,347.376
1.811156462,347.734
1.816961451,348.154
1.822766439,348.526
1.828571428,348.784
1.834376417,348.905
1.840181405,349.018
1.845986394,349.066
1.851791383,349.02
1.857596371,348.944
1.863401360,348.798
1.869206349,348.568
1.875011337,348.4
1.880816326,348.284
1.886621315,348.071
1.892426303,347.93
1.898231292,347.752
1.904036281,347.533
1.909841269,347.331
1.915646258,347.163
1.921451247,346.879
1.927256235,346.674
1.933061224,346.52
1.938866213,346.211
1.944671201,346.263
1.950476190,346.066
1.956281179,345.99
1.962086167,346.024
1.967891156,345.988
1.973696145,346.066
1.979501133,346.216
1.985306122,346.551
1.991111111,346.802
1.996916099,347.148
2.002721088,347.442
2.008526077,347.578
2.014331065,347.892
2.020136054,348.046
2.025941043,348.181
2.031746031,348.313
2.037551020,348.283
2.043356009,348.312
2.049160997,348.343
2.054965986,348.391
2.060770975,348.451
2.066575963,348.591
2.072380952,348.621
2.078185941,348.583
2.083990929,348.538
2.089795918,348.405
2.095600907,348.322
2.101405895,348.167
2.107210884,348.027
2.113015873,347.75
2.118820861,347.493
2.124625850,347.263
2.130430839,347.05
2.136235827,347.068
2.142040816,347.038
2.147845804,347.143
2.153650793,347.183
2.159455782,347.116
2.165260770,347.13
2.171065759,347.165
2.176870748,347.161
2.182675736,347.247
2.188480725,347.267
2.194285714,347.327
2.200090702,347.436
2.205895691,347.594
2.211700680,347.748
2.217505668,347.821
2.223310657,347.936
2.229115646,347.908
2.234920634,348.133
2.240725623,348.22
2.246530612,348.398
2.252335600,348.675
2.258140589,348.66
2.263945578,348.86
2.269750566,348.813
2.275555555,348.778
2.281360544,348.855
2.287165532,348.834
2.292970521,348.812
2.298775510,348.807
2.304580498,348.579
2.310385487,348.262
2.316190476,347.991
2.321995464,347.682
2.327800453,347.393
2.333605442,347.138
2.339410430,346.885
2.345215419,346.769
2.351020408,346.758
2.356825396,346.745
2.362630385,346.816
2.368435374,346.806
2.374240362,346.632
2.380045351,346.548
2.385850340,346.514
2.391655328,346.407
2.397460317,346.349
2.403265306,346.356
2.409070294,346.263
2.414875283,346.229
2.420680272,346.352
2.426485260,346.558
2.432290249,346.783
2.438095238,347.055
2.443900226,347.413
2.449705215,347.709
2.455510204,348.048
2.461315192,348.328
2.467120181,348.619
2.472925170,348.828
2.478730158,348.991
2.484535147,349.066
2.490340136,348.984
2.496145124,348.863
2.501950113,348.672
2.507755102,348.441
2.513560090,348.174
2.519365079,347.847
2.525170068,347.622
2.530975056,347.449
2.536780045,347.187
2.542585034,347.229
2.548390022,346.904
2.554195011,346.795
2.560000000,346.73
2.565804988,346.509
2.571609977,346.517
2.577414965,346.287
2.583219954,346.153
2.589024943,345.923
2.594829931,345.808
2.600634920,345.816
2.606439909,345.846
2.612244897,345.898
2.618049886,345.967
2.623854875,345.997
2.629659863,346.238
2.635464852,346.405
2.641269841,346.79
2.647074829,347.202
2.652879818,347.401
2.658684807,347.779
2.664489795,348.036
2.670294784,348.212
2.676099773,348.487
2.681904761,348.689
2.687709750,348.656
2.693514739,348.622
2.699319727,348.374
2.705124716,348.137
2.710929705,347.933
2.716734693,347.704
2.722539682,347.646
2.728344671,347.361
2.734149659,347.308
2.739954648,347.19
2.745759637,347.043
2.751564625,347.027
2.757369614,346.774
2.763174603,346.75
2.768979591,346.718
2.774784580,346.776
2.780589569,346.885
2.786394557,346.893
2.792199546,346.898
2.798004535,346.764
2.803809523,346.814
2.809614512,346.835
2.815419501,346.778
2.821224489,346.913
2.827029478,346.94
2.832834467,347.129
2.838639455,347.371
2.844444444,347.614
2.850249433,347.891
2.856054421,348.313
2.861859410,348.686
2.867664399,348.999
2.873469387,349.273
2.879274376,349.269
2.885079365,349.177
2.890884353,349.03
2.896689342,348.854
2.902494331,348.638
2.908299319,348.481
2.914104308,348.339
2.919909297,348.058
2.925714285,347.744
2.931519274,347.6
2.937324263,347.298
2.943129251,347.144
2.948934240,347.103
2.954739229,346.827
2.960544217,346.778
2.966349206,346.697
2.972154195,346.467
2.977959183,346.469
2.983764172,346.267
2.989569160,346.086
2.995374149,345.987
3.001179138,345.853
3.006984126,345.894
3.012789115,345.966
3.018594104,346.04
3.024399092,346.16
3.030204081,346.195
3.036009070,346.284
3.041814058,346.569
3.047619047,346.737
3.053424036,347.007
3.059229024,347.289
3.065034013,347.481
3.070839002,347.922
3.076643990,348.224
3.082448979,348.511
3.088253968,348.679
3.094058956,348.575
3.099863945,348.536
3.105668934,348.276
3.111473922,348.082
3.117278911,347.838
3.123083900,347.514
3.128888888,347.213
3.134693877,346.936
3.140498866,346.501
3.146303854,346.069
3.152108843,345.844
3.157913832,345.393
3.163718820,345.334
3.169523809,345.323
3.175328798,345.319
3.181133786,345.494
3.186938775,345.547
3.192743764,345.722
3.198548752,345.815
3.204353741,346.051
3.210158730,346.292
3.215963718,346.266
3.221768707,346.487
3.227573696,346.461
3.233378684,346.404
3.239183673,346.624
3.244988662,346.651
3.250793650,346.903
3.256598639,347.182
3.262403628,347.386
3.268208616,347.692
3.274013605,347.909
3.279818594,348.133
3.285623582,348.36
3.291428571,348.434
3.297233560,348.541
3.303038548,348.488
3.308843537,348.419
3.314648526,348.284
3.320453514,347.966
3.326258503,347.745
3.332063492,347.371
3.337868480,347.037
3.343673469,346.774
3.349478458,346.598
3.355283446,346.242
3.361088435,346.207
3.366893424,346.137
3.372698412,346.007
3.378503401,346.433
3.384308390,346.528
3.390113378,346.756
3.395918367,347
3.401723356,347.037
3.407528344,346.959
3.413333333,346.897
3.419138321,346.707
3.424943310,346.456
3.430748299,346.35
3.436553287,346.166
3.442358276,346.071
3.448163265,346.165
3.453968253,346.208
3.459773242,346.374
3.465578231,346.547
3.471383219,346.662
3.477188208,346.956
3.482993197,347.217
3.488798185,347.52
3.494603174,347.913
3.500408163,348.123
3.506213151,348.375
3.512018140,348.458
3.517823129,348.455
3.523628117,348.508
3.529433106,348.41
3.535238095,348.404
3.541043083,348.32
3.546848072,348.151
3.552653061,347.924
3.558458049,347.777
3.564263038,347.59
3.570068027,347.528
3.575873015,347.477
3.581678004,347.414
3.587482993,347.314
3.593287981,347.138
3.599092970,347.009
3.604897959,346.839
3.610702947,346.756
3.616507936,346.703
3.622312925,346.593
3.628117913,346.465
3.633922902,346.355
3.639727891,346.097
3.645532879,345.954
3.651337868,345.91
3.657142857,345.829
3.662947845,346.031
3.668752834,346.174
3.674557823,346.309
3.680362811,346.664
3.686167800,346.663
3.691972789,346.982
3.697777777,347.32
3.703582766,347.51
3.709387755,347.971
3.715192743,348.265
3.720997732,348.399
3.726802721,348.619
3.732607709,348.627
3.738412698,348.67
3.744217687,348.657
3.750022675,348.505
3.755827664,348.427
3.761632653,348.135
3.767437641,348.076
3.773242630,348.047
3.779047619,347.815
3.784852607,347.794
3.790657596,347.465
3.796462585,347.274
3.802267573,347.206
3.808072562,347.086
3.813877551,347.047
3.819682539,346.964
3.825487528,346.828
3.831292517,346.756
3.837097505,346.768
3.842902494,346.676
3.848707482,346.725
3.854512471,346.701
3.860317460,346.705
3.866122448,346.722
3.871927437,346.866
3.877732426,346.927
3.883537414,347.143
3.889342403,347.369
3.895147392,347.747
3.900952380,348.171
3.906757369,348.343
3.912562358,348.633
3.918367346,348.599
3.924172335,348.65
3.929977324,348.712
3.935782312,348.581
3.941587301,348.564
