0.220589569,378.126,0.893945578,0.787402
1.509274376,377.691,0.278684807,0.787402
4.597528344,374.794,0.510884353,0.787402
5.863038548,376.848,0.493446712,0.787402
6.826666666,471.492,0.452811791,0.787402
8.266303854,375.418,0.870770975,0.787402
9.671088435,376.333,0.365759637,0.787402
15.702471655,569.645,0.348344671,0.787402
16.532607709,570.001,0.388956916,0.787402
18.587551020,559.154,0.592154195,0.787402
19.661496598,561.341,1.195804988,0.787402
23.783038548,566.518,0.777891156,0.787402
27.591088435,563.362,0.319319727,0.787402
29.419682539,386.392,0.388934240,0.787402
30.197528344,374.419,0.417959183,0.787402
32.850408163,375.373,1.381587301,0.787402
35.067936507,567.287,0.394739229,0.787402
35.485873015,375.81,0.922993197,0.787402
36.826825396,563.493,0.452789115,0.787402
39.549365079,560.843,1.306122448,0.787402
45.795532879,282.701,0.476054421,0.787402
46.852063492,280.898,0.806916099,0.787402
48.471655328,210.139,0.603696145,0.787402
50.799433106,237.82,0.394739229,0.787402
55.129977324,377.27,0.766281179,0.787402
56.314172335,377.691,0.301904761,0.787402
