0.446984126,372.235,0.355,0.787402
1.044875283,440.714,0.522494331,0.787402
4.150566893,493.86,1.3404,0.787402
5.752721088,589.282,0.365759637,0.787402
7.726417233,333.971,0.499274376,0.787402
9.305374149,441.874,0.830113378,0.787402
10.64632653,390.827,0.708253968,0.787402
12.80580499,436.648,0.319274376,0.787402
13.85648526,249.261,0.464444444,0.787402
15.08136054,294.704,1.938888888,0.787402
17.78648526,584.44,0.592131519,0.787402
19.14485261,754.159,0.4992517,0.787402
20.7876644,666.511,1.445464852,0.787402
22.72650794,667.192,0.348299319,0.787402
23.08061224,591.301,0.661814058,0.787402
26.00634921,440.178,2.449727891,0.787402
31.35854875,989.882,1.068140589,0.787402
32.52535147,1181.62,1.178435374,0.787402
36.74557823,884.158,0.638571428,0.787402
38.28970522,883.581,0.568911564,0.787402
39.40424036,989.117,0.5738,0.787402
41.00643991,884.632,0.563106575,0.787402
42.52734694,751.66,0.621111111,0.787402
46.90428571,499.179,0.574739229,0.787402
47.78666667,590.02,0.685011337,0.787402
49.11020408,591.683,0.783696145,0.787402
51.05487528,880.536,0.615351473,0.787402
53.74839002,885.315,1.114580498,0.787402
55.27510204,745.386,0.359931972,0.787402
55.91945578,876.361,0.37154195,0.787402
