0.47600907,588.327,0.76047619,0.787402
1.764716553,591.688,0.864965986,0.787402
3.720975056,594.064,0.452,0.787402
4.318888888,662.671,0.493424036,0.787402
6.15,886.128,2.151,0.787402
11.78412698,439.253,1.445464852,0.787402
13.554,371.998,0.476,0.787402
14.15253968,439.516,0.5535,0.787402
15.83598639,372.914,0.563129251,0.787402
17.69360544,499.144,4.702063492,0.787402
23.2954195,441.067,1.915668934,0.787402
27.12668934,497.85,0.714058956,0.787402
28.00907029,441.084,0.505056689,0.787402
29.46612245,293.536,1.602199546,0.787402
32.243,294.737,0.56,0.787402
33.73857143,377.942,0.632789115,0.787402
35.7355102,329.243,1.49770975,0.787402
37.75562358,331.484,0.2954,0.787402
38.31873016,296.197,0.4413,0.787402
41.60435374,221.116,2.095623582,0.787402
45.65040816,497.6,0.354104308,0.787402
47.38,441.758,0.601,0.787402
49.08117914,442.104,0.487641723,0.787402
50.06219955,494.505,0.5448,0.787402
51.82113379,439.205,0.545691609,0.787402
53.27238095,369.792,0.766281179,0.787402
56.4360771,332.558,0.313469387,0.787402
