0.02,194.172697
0.03,194.176233
0.04,194.172237
0.05,194.182622
0.06,194.183442
0.07,194.186953
0.08,194.176598
0.09,194.18696
0.1,194.195504
0.11,194.204798
0.12,194.216041
0.13,194.291657
0.14,194.164288
0.15,194.046564
0.16,194.169879
0.17,194.211159
0.18,194.327563
0.19,194.519121
0.2,194.43985
0.21,194.313132
0.22,194.389795
0.23,194.269644
0.24,194.056034
0.25,194.228149
0.26,193.762334
0.27,194.591647
0.28,196.878027
0.29,197.331417
0.3,197.869194
0.31,197.679715
0.32,197.387686
0.33,196.848451
0.34,196.577361
0.35,196.848064
0.36,197.382634
0.37,197.746469
0.38,197.927819
0.39,197.996967
0.4,198.059854
0.41,198.369524
0.42,198.52425
0.43,198.567252
0.44,198.543454
0.45,198.436651
0.46,198.164279
0.47,197.80603
0.48,197.357931
0.49,196.816406
0.5,196.39566
0.51,196.24915
0.52,196.329206
0.53,196.44587
0.54,196.675909
0.55,197.166474
0.56,197.777163
0.57,198.223364
0.58,198.506686
0.59,198.849928
0.6,199.00901
0.61,198.678303
0.62,197.963034
0.63,197.100155
0.64,196.096092
0.65,195.188823
0.66,195.026627
0.67,195.388689
0.68,195.973575
0.69,196.94169
0.7,198.113915
0.71,198.469198
0.72,198.62924
0.73,198.879065
0.74,198.867717
0.75,198.57628
0.76,198.291246
0.77,198.099436
0.78,197.868162
0.79,197.66588
0.8,197.52367
0.81,197.41057
0.82,197.415426
0.83,197.437575
0.84,197.593022
0.85,197.719827
0.86,197.700226
0.87,395.427708
0.88,395.460274
0.89,394.714794
0.9,391.950077
0.91,385.374806
0.92,378.779389
0.93,376.528504
0.94,385.78759
0.95,388.840291
0.96,392.551753
0.97,347.644322
0.98,332.530636
0.99,331.857029
1,332.324396
1.01,332.133944
1.02,333.344586
1.03,333.005442
1.04,333.904345
1.05,333.217699
1.06,332.711436
1.07,332.663692
1.08,332.04802
1.09,332.579464
1.1,331.869607
1.11,332.091175
1.12,331.850497
1.13,331.965473
1.14,332.074359
1.15,332.010654
1.16,332.241242
1.17,332.230865
1.18,332.377899
1.19,332.349716
1.2,332.38732
1.21,332.88106
1.22,334.448663
1.23,337.400459
1.24,342.428516
1.25,345.832007
1.26,357.927986
1.27,369.6178
1.28,376.619366
1.29,383.737267
1.3,389.758958
1.31,393.42347
1.32,393.707085
1.33,394.425526
1.34,394.692342
1.35,394.742027
1.36,394.850985
1.37,394.897175
1.38,394.789483
1.39,394.654422
1.4,394.658967
1.41,394.564824
1.42,394.415757
1.43,394.158452
1.44,393.797976
1.45,393.666505
1.46,393.545708
1.47,393.242976
1.48,392.934506
1.49,392.775306
